record_id,node_document_name,locales,locale_count,asset_files,asset_count,visual_media_count,all_english_docs_ai_generated_marker,declared_source_fingerprint,docs_site_path,docs_site_declared_fingerprint,docs_sync_status,registry_match_kind,corroboration_status,corroborated_feature_ids,evidence_level,native_parity_treatment
COMFY-EMBEDDOC-6D5478025A15,ConditioningSetPropertiesAndCombine,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,da57eeae428a103cbad77af063419ed0e85aeaa0b8805c8c197df27613477fa8,built-in-nodes/ConditioningSetPropertiesAndCombine.mdx,da57eeae428a103cbad77af063419ed0e85aeaa0b8805c8c197df27613477fa8,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0099,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-80B4B5B4DBFF,ConditioningSettimestepRange,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/ConditioningSetTimestepRange.mdx,,present-no-comparable-fingerprint; path-case-differs,registered-node-id-case-or-punctuation,executable-backend-registry,COMFY-NODE-0100,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-35036CB93271,ConditioningStableAudio,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,16ad6c3f133df718bf05a1e55a2faf0b840570fd42dc177e1474d0d3e4837b79,built-in-nodes/ConditioningStableAudio.mdx,16ad6c3f133df718bf05a1e55a2faf0b840570fd42dc177e1474d0d3e4837b79,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0101,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-D69A792D2804,ConditioningTimestepsRange,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,dee21b5ac80fabdeacf3f4a985550fff795702e02911400ae49a97baae834e5e,built-in-nodes/ConditioningTimestepsRange.mdx,dee21b5ac80fabdeacf3f4a985550fff795702e02911400ae49a97baae834e5e,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0102,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-E5B2A6009E2F,ConditioningZeroOut,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/ConditioningZeroOut.mdx,,present-no-comparable-fingerprint,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0103,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-A257AC31CF51,ContextWindowsManual,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,1351789e54e6b4013331014a49b98c6f8b79692ddabed7a64eeb7463cda03cc5,built-in-nodes/ContextWindowsManual.mdx,1351789e54e6b4013331014a49b98c6f8b79692ddabed7a64eeb7463cda03cc5,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0104,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-B062E23EA619,ControlNetApplySD3,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,b79f03a85250f8eda6786fbdb6a96712f5fc60c9ede3b073a1cc8aef31a3f6b0,built-in-nodes/ControlNetApplySD3.mdx,b79f03a85250f8eda6786fbdb6a96712f5fc60c9ede3b073a1cc8aef31a3f6b0,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0107,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-3B8A9BB38E69,ControlNetInpaintingAliMamaApply,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,bd44dcff4f0d06b3b81a66dd45ae57e54b72374308f75b3089e50db8de1398cd,built-in-nodes/ControlNetInpaintingAliMamaApply.mdx,bd44dcff4f0d06b3b81a66dd45ae57e54b72374308f75b3089e50db8de1398cd,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0108,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-BA447855E468,ControlnetApply,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/ControlNetApply.mdx,,present-no-comparable-fingerprint; path-case-differs,registered-node-id-case-or-punctuation,executable-backend-registry,COMFY-NODE-0105,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-5F496BFDCE30,ControlnetApplyAdvanced,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/ControlNetApplyAdvanced.mdx,,present-no-comparable-fingerprint; path-case-differs,registered-node-id-case-or-punctuation,executable-backend-registry,COMFY-NODE-0106,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-816040ECDF4D,ControlnetLoader,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/ControlNetLoader.mdx,,present-no-comparable-fingerprint; path-case-differs,registered-node-id-case-or-punctuation,executable-backend-registry,COMFY-NODE-0109,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-C53E36629B5F,ConvertArrayToString,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,ac8397fed0336f546403ee3e1f17d7e8f5973190b102e74943f098bf6905f726,built-in-nodes/ConvertArrayToString.mdx,ac8397fed0336f546403ee3e1f17d7e8f5973190b102e74943f098bf6905f726,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0110,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-A96456CCB0BF,ConvertDictionaryToString,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,ae4e9889d5347acfc69166bac66f2ba63f5cd37dafab25a9e0aff6bfe7381219,built-in-nodes/ConvertDictionaryToString.mdx,ae4e9889d5347acfc69166bac66f2ba63f5cd37dafab25a9e0aff6bfe7381219,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0111,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-70F7D1814B89,ConvertStringToComboNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,46ca4f38a4b1054bc6c5ff5c54551fe6c8061cfb8740a3ef46b64a30a05cec05,built-in-nodes/ConvertStringToComboNode.mdx,46ca4f38a4b1054bc6c5ff5c54551fe6c8061cfb8740a3ef46b64a30a05cec05,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-INACTIVE-0006,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-927BD06C1C6D,CosmosImageToVideoLatent,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,4fefd1b6c38c93c260ef8376e8d69ba610a556b3c8555863016a1afd45885eaf,built-in-nodes/CosmosImageToVideoLatent.mdx,4fefd1b6c38c93c260ef8376e8d69ba610a556b3c8555863016a1afd45885eaf,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0112,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-28343EFA7510,CosmosPredict2ImageToVideoLatent,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,5c470c35afaa9b994b431f0a8655e108da420182ec5c223fa54ec2c233ba9fd3,built-in-nodes/CosmosPredict2ImageToVideoLatent.mdx,5c470c35afaa9b994b431f0a8655e108da420182ec5c223fa54ec2c233ba9fd3,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0113,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-6A4B63474775,CreateBoundingBoxes,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,dc5545dffefdccf14f3919ff4d9966dbfd1a497dcd64e1863556d5728659ee94,built-in-nodes/CreateBoundingBoxes.mdx,a63939f13edc6c6507590a390dcd6d0a3321febb5831baab1655d9952228612c,fingerprint-mismatch,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0114,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-269E0A60E425,CreateCameraInfo,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,577c114130f72b753d5f15775fe05b3e1e734f5865cca32c576d042583f8e873,built-in-nodes/CreateCameraInfo.mdx,577c114130f72b753d5f15775fe05b3e1e734f5865cca32c576d042583f8e873,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0115,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-3D7D50A71DD6,CreateHookKeyframe,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,51893311a0623cafcf8c2d8af00e4005ca2fea2df9474e87d7d4b332b38435c3,built-in-nodes/CreateHookKeyframe.mdx,51893311a0623cafcf8c2d8af00e4005ca2fea2df9474e87d7d4b332b38435c3,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0116,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-43AC30ADCF41,CreateHookKeyframesFromFloats,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,566864ec72062d913d95b38b3c53c655d4fdd971a01c4bec54669850b2feddc8,built-in-nodes/CreateHookKeyframesFromFloats.mdx,566864ec72062d913d95b38b3c53c655d4fdd971a01c4bec54669850b2feddc8,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0117,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-DCED5462E36C,CreateHookKeyframesInterpolated,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,f90c96745ca1f02bbb02e08d2d82be1bbb1f3c80ac5d53a4c6bc07a0e2b8d76f,built-in-nodes/CreateHookKeyframesInterpolated.mdx,f90c96745ca1f02bbb02e08d2d82be1bbb1f3c80ac5d53a4c6bc07a0e2b8d76f,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0118,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-D5139AB9C1D1,CreateHookLora,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,42d5d776bfc9b239191952e2bce23513d183f904fc3c15039469381a547486f8,built-in-nodes/CreateHookLora.mdx,42d5d776bfc9b239191952e2bce23513d183f904fc3c15039469381a547486f8,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0119,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-747247EA8526,CreateHookLoraModelOnly,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,10adbdfc2e37fcf317e93130f87d9a7038d00b091cb6d1b45f4658c81632ef80,built-in-nodes/CreateHookLoraModelOnly.mdx,10adbdfc2e37fcf317e93130f87d9a7038d00b091cb6d1b45f4658c81632ef80,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0120,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-33931D80468A,CreateHookModelAsLora,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,8c0dd6b2e8e99e1d7dbc864aa802c0713842fb0d4ee018ea5cbedfb7896a770d,built-in-nodes/CreateHookModelAsLora.mdx,8c0dd6b2e8e99e1d7dbc864aa802c0713842fb0d4ee018ea5cbedfb7896a770d,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0121,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-113577F06C8B,CreateHookModelAsLoraModelOnly,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,adbeaede65aa89d48c59225ca1c8edc4c9394a364f93a00dae4a83a2270f093b,built-in-nodes/CreateHookModelAsLoraModelOnly.mdx,adbeaede65aa89d48c59225ca1c8edc4c9394a364f93a00dae4a83a2270f093b,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0122,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-6650BE278665,CreateList,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,54a099948853f76f4f9c9918e4fef8a8eff96ad66d35ab9eeefd2a419670e867,built-in-nodes/CreateList.mdx,54a099948853f76f4f9c9918e4fef8a8eff96ad66d35ab9eeefd2a419670e867,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0123,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-E2369259F4B6,CreateVideo,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,7d9484da73946ee69608e16608307de7334a8f920b5c5ec5c7a6f227934e3318,built-in-nodes/CreateVideo.mdx,7d9484da73946ee69608e16608307de7334a8f920b5c5ec5c7a6f227934e3318,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0124,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-36E901DE1C6C,CropByBBoxes,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,7524d629e61f5af2475f819bc9431d4f4173feb5ad59f9bcf81d822330fb3e22,built-in-nodes/CropByBBoxes.mdx,7524d629e61f5af2475f819bc9431d4f4173feb5ad59f9bcf81d822330fb3e22,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0125,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-334C77C5A82B,CropMask,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/CropMask.mdx,,present-no-comparable-fingerprint,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0126,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-D1DB64E24247,CurveEditor,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,7cd265b724f4b80bd6838b665254b54f1ca16f32ed0b4e072fabf856d769e11c,built-in-nodes/CurveEditor.mdx,7cd265b724f4b80bd6838b665254b54f1ca16f32ed0b4e072fabf856d769e11c,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0127,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-261B0F23CACF,CustomCombo,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,1c68db3a71526d52d21f79abae146ffa235b4927961ff45db3aa075bba4e910a,built-in-nodes/CustomCombo.mdx,1c68db3a71526d52d21f79abae146ffa235b4927961ff45db3aa075bba4e910a,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0128,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-4A20E09F8269,DA3GeometryToMesh,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,1d311223a8d131030bcd4930d21852a21ac9dd5758e7f8b8d20b1cf68698893b,built-in-nodes/DA3GeometryToMesh.mdx,1d311223a8d131030bcd4930d21852a21ac9dd5758e7f8b8d20b1cf68698893b,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0129,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-FD0EB38CD78B,DA3GeometryToPointCloud,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,3cf5bdbb8afdfcfc02f9832a8cbc5a3df49da755dea6df01792aa6ef9e5d7287,built-in-nodes/DA3GeometryToPointCloud.mdx,3cf5bdbb8afdfcfc02f9832a8cbc5a3df49da755dea6df01792aa6ef9e5d7287,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-INACTIVE-0007,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-B39453913381,DA3Inference,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,e91dd47e6a01719cdd6b6ce8a9bcc45933cac72c5e147ac42906d2f83ab7c250,built-in-nodes/DA3Inference.mdx,e91dd47e6a01719cdd6b6ce8a9bcc45933cac72c5e147ac42906d2f83ab7c250,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0130,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-B6267DC26C88,DA3Render,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,54d4cde95a916cac26c8a2e19c5623e794d46c0d7652f1c8204f9f2a0deabe0c,built-in-nodes/DA3Render.mdx,54d4cde95a916cac26c8a2e19c5623e794d46c0d7652f1c8204f9f2a0deabe0c,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0131,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-14F5944080D4,DCTestNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,3a307bad068ef0721fff622c94337ca36fdca981c35b246ae9d5beb183be1620,built-in-nodes/DCTestNode.mdx,3a307bad068ef0721fff622c94337ca36fdca981c35b246ae9d5beb183be1620,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-INACTIVE-0008,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-32B8C2E55E5E,DeprecatedCheckpointLoader,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/DeprecatedCheckpointLoader.mdx,,present-no-comparable-fingerprint,provider-unverified,documented-only,,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-8AFE4EC5C502,DeprecatedDiffusersLoader,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/DeprecatedDiffusersLoader.mdx,,present-no-comparable-fingerprint,provider-unverified,documented-only,,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-ACF4F5669C8B,DiffControlnetLoader,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/DiffControlNetLoader.mdx,,present-no-comparable-fingerprint; path-case-differs,registered-node-id-case-or-punctuation,executable-backend-registry,COMFY-NODE-0132,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-213A039143CF,DifferentialDiffusion,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,26387c3e6c7ead5415b36cfc9b9eef73448527e70646ab253984ff9627f69a25,built-in-nodes/DifferentialDiffusion.mdx,26387c3e6c7ead5415b36cfc9b9eef73448527e70646ab253984ff9627f69a25,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0133,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-CC58F63DF1C6,DiffusersLoader,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,59be9923ed76d4859d5f7217a802c43297cb5af3d895eb6713edea97a32c3db2,built-in-nodes/DiffusersLoader.mdx,59be9923ed76d4859d5f7217a802c43297cb5af3d895eb6713edea97a32c3db2,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0134,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-48FE1F344896,DisableNoise,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,2453a37e98083b879a91c23d6342b9420a16783b78719117a38de627800381b4,built-in-nodes/DisableNoise.mdx,2453a37e98083b879a91c23d6342b9420a16783b78719117a38de627800381b4,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0135,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-6CFE8E7205F9,DrawBBoxes,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,ce5da10ec83e579515d70b7184fc78dfa04df4c514faccdcb75130212f56c84f,built-in-nodes/DrawBBoxes.mdx,ce5da10ec83e579515d70b7184fc78dfa04df4c514faccdcb75130212f56c84f,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0136,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-EB0F6478D235,DualCFGGuider,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,5440fb55429b8c30ef88ee0eff74c8a54916b1ce644f93d5d0d5742b5056637d,built-in-nodes/DualCFGGuider.mdx,5440fb55429b8c30ef88ee0eff74c8a54916b1ce644f93d5d0d5742b5056637d,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0137,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-038BF39DF649,DualClipLoader,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/DualCLIPLoader.mdx,,present-no-comparable-fingerprint; path-case-differs,registered-node-id-case-or-punctuation,executable-backend-registry,COMFY-NODE-0138,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-667B779BEB3A,DualModelGuider,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,a60803156e98d2ffe975d39922dfbeacafd1a2155d88dd2e285ac1426a1e7a33,built-in-nodes/DualModelGuider.mdx,a60803156e98d2ffe975d39922dfbeacafd1a2155d88dd2e285ac1426a1e7a33,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0139,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-1E67AF6765A3,EasyCache,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,c94867faae0005743a593a20d432fe3a3d01624148d0dbd1f2576df54026b2ab,built-in-nodes/EasyCache.mdx,c94867faae0005743a593a20d432fe3a3d01624148d0dbd1f2576df54026b2ab,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0140,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-C47161D5C3D0,ElevenLabsAudioIsolation,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,9527f6cc976a72c787985d866dade272f3fcdc485d2bd9e3ceaaaf625822f3e1,built-in-nodes/ElevenLabsAudioIsolation.mdx,9527f6cc976a72c787985d866dade272f3fcdc485d2bd9e3ceaaaf625822f3e1,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0141,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-D8B791ABF6DB,ElevenLabsInstantVoiceClone,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,5b109dfff8cdbc51d9e2684b9508b0998aaa014459b973acf29c204835a8db95,built-in-nodes/ElevenLabsInstantVoiceClone.mdx,5b109dfff8cdbc51d9e2684b9508b0998aaa014459b973acf29c204835a8db95,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0142,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-372BD0CBDC2E,ElevenLabsSpeechToSpeech,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,a3cd602181d134b9ab517bfac092ea30b62ef5a9942a905c0c3e6959b34370ca,built-in-nodes/ElevenLabsSpeechToSpeech.mdx,a3cd602181d134b9ab517bfac092ea30b62ef5a9942a905c0c3e6959b34370ca,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0143,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-58D7CA9B807B,ElevenLabsSpeechToText,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,7eb5d72615aa8a9e4a8014e45b39cf83dc8d8432d7ce0dccba20489be80a5830,built-in-nodes/ElevenLabsSpeechToText.mdx,7eb5d72615aa8a9e4a8014e45b39cf83dc8d8432d7ce0dccba20489be80a5830,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0144,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-8BC4A89DFF90,ElevenLabsTextToDialogue,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,95b16143391a2282c58ebc66561b85338a8ce1f87e0ec769405225599d2c76ae,built-in-nodes/ElevenLabsTextToDialogue.mdx,95b16143391a2282c58ebc66561b85338a8ce1f87e0ec769405225599d2c76ae,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0145,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
