source_file,classification,mapped_feature_ids,reason,sha256,size_bytes
blueprints/Video Stitch.json,production data/template,COMFY-BACKEND-SOURCE-773A4902B0B0,"Bundled workflow or shader template consumed through blueprint/subgraph/frontend surfaces.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",d3b675652486e19549ce2657584468c8fbbb340a7df4335ed459c9c7b27a8a1a,22207
blueprints/Video Upscale(GAN x4).json,production data/template,COMFY-BACKEND-SOURCE-1E3605335FBA,"Bundled workflow or shader template consumed through blueprint/subgraph/frontend surfaces.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",43f5c3764f2ecc9e3bb36c6e7dc8024f91c791c72ef558e84b24ddc355674909,10022
blueprints/Video to Pose Map (SDPose Multi-Person).json,production data/template,COMFY-BACKEND-SOURCE-5FB1ED87E560,"Bundled workflow or shader template consumed through blueprint/subgraph/frontend surfaces.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",3101d3d39129716658f46870c38c7c26cc048c07e41390ef35e05b956cd43c0d,33283
blueprints/put_blueprints_here,production data/template,COMFY-BACKEND-SOURCE-5DD652E02A80,"Bundled workflow or shader template consumed through blueprint/subgraph/frontend surfaces.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
comfy/audio_encoders/audio_encoders.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",c8d3260799ea0222b6bf9e1bde8d16f105a46aaf1944213bf66fdaa05433dec8,3489
comfy/audio_encoders/wav2vec2.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",32494297021e54e42845276255a026ce8ab62be5d54f6d40cecfb042c8b238e7,10639
comfy/audio_encoders/whisper.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",f0e214e79fdfa9926fbc863038fe3e0455caa61f486a1b37a3039ca7253dea22,5953
comfy/background_removal/birefnet.json,production configuration/data,COMFY-BACKEND-SOURCE-45018870C086,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",50dd9639fa207a823437370b46d32a56b3f00eb1bef3bd225fe87eeeb8f255d2,158
comfy/background_removal/birefnet.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",00a083bd9a619943a7fdd1d8f827dae7734a5031ced3c37893f25ee925c670b1,29672
comfy/bg_removal_model.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",c4f6f7beea512c759849efa07f03f09044ea76fe5c71fb7afff31e4886e4daa7,3012
comfy/cldm/cldm.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",8d189e4d12a40fa13b9355804cc5091c71f2493f71d2deefcd108b6c49ad8e5d,19828
comfy/cldm/control_types.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",5f36dc8bbfae9fbde48e822c210a9fe2bd571b547b7e33f8d15ce6892abc40c8,207
comfy/cldm/dit_embedder.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",b369b4ac62b85378554ffd985ccd537af08b1c5de2aa0243c081d4545f561160,4204
comfy/cldm/mmdit.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",5c2b2165f0e69e81a7d2c0556b12f43fd87bbe86157eb19142badc621afe6415,2555
comfy/cli_args.py,production source,COMFY-CONFIG-0001 | COMFY-CONFIG-0002 | COMFY-CONFIG-0003 | COMFY-CONFIG-0004 | COMFY-CONFIG-0005 | COMFY-CONFIG-0006 | COMFY-CONFIG-0007 | COMFY-CONFIG-0008 | COMFY-CONFIG-0009 | COMFY-CONFIG-0010 | COMFY-CONFIG-0011 | COMFY-CONFIG-0012 | COMFY-CONFIG-0013 | COMFY-CONFIG-0014 | COMFY-CONFIG-0015 | COMFY-CONFIG-0016 | COMFY-CONFIG-0017 | COMFY-CONFIG-0018 | COMFY-CONFIG-0019 | COMFY-CONFIG-0020 | COMFY-CONFIG-0021 | COMFY-CONFIG-0022 | COMFY-CONFIG-0023 | COMFY-CONFIG-0024 | COMFY-CONFIG-0025 | COMFY-CONFIG-0026 | COMFY-CONFIG-0027 | COMFY-CONFIG-0028 | COMFY-CONFIG-0029 | COMFY-CONFIG-0030 | COMFY-CONFIG-0031 | COMFY-CONFIG-0032 | COMFY-CONFIG-0033 | COMFY-CONFIG-0034 | COMFY-CONFIG-0035 | COMFY-CONFIG-0036 | COMFY-CONFIG-0037 | COMFY-CONFIG-0038 | COMFY-CONFIG-0039 | COMFY-CONFIG-0040 | COMFY-CONFIG-0041 | COMFY-CONFIG-0042 | COMFY-CONFIG-0043 | COMFY-CONFIG-0044 | COMFY-CONFIG-0045 | COMFY-CONFIG-0046 | COMFY-CONFIG-0047 | COMFY-CONFIG-0048 | COMFY-CONFIG-0049 | COMFY-CONFIG-0050 | COMFY-CONFIG-0051 | COMFY-CONFIG-0052 | COMFY-CONFIG-0053 | COMFY-CONFIG-0054 | COMFY-CONFIG-0055 | COMFY-CONFIG-0056 | COMFY-CONFIG-0057 | COMFY-CONFIG-0058 | COMFY-CONFIG-0059 | COMFY-CONFIG-0060 | COMFY-CONFIG-0061 | COMFY-CONFIG-0062 | COMFY-CONFIG-0063 | COMFY-CONFIG-0064 | COMFY-CONFIG-0065 | COMFY-CONFIG-0066 | COMFY-CONFIG-0067 | COMFY-CONFIG-0068 | COMFY-CONFIG-0069 | COMFY-CONFIG-0070 | COMFY-CONFIG-0071 | COMFY-CONFIG-0072 | COMFY-CONFIG-0073 | COMFY-CONFIG-0074 | COMFY-CONFIG-0075 | COMFY-CONFIG-0076 | COMFY-CONFIG-0077 | COMFY-CONFIG-0078 | COMFY-CONFIG-0079 | COMFY-CONFIG-0080 | COMFY-CONFIG-0081 | COMFY-CONFIG-0082 | COMFY-CONFIG-0083 | COMFY-CONFIG-0084 | COMFY-CONFIG-0085 | COMFY-CONFIG-0086 | COMFY-CONFIG-0087 | COMFY-CONFIG-0088 | COMFY-CONFIG-0089 | COMFY-CONFIG-0090 | COMFY-CONFIG-0091 | COMFY-CONFIG-0092 | COMFY-CONFIG-0093 | COMFY-CONFIG-0094 | COMFY-CONFIG-0095 | COMFY-CONFIG-0096 | COMFY-CONFIG-0097 | COMFY-CONFIG-0098 | COMFY-CONFIG-0099 | COMFY-CONFIG-0100 | COMFY-CONFIG-0101 | COMFY-EXT-004 | COMFY-EXT-026 | COMFY-MODEL-0001 | COMFY-MODEL-0002 | COMFY-MODEL-0003 | COMFY-MODEL-0004 | COMFY-MODEL-0014 | COMFY-MODEL-0015 | COMFY-MODEL-0016 | COMFY-MODEL-0017 | COMFY-MODEL-0018 | COMFY-MODEL-0019 | COMFY-MODEL-0020 | COMFY-MODEL-0021 | COMFY-MODEL-0022 | COMFY-MODEL-0056 | COMFY-MODEL-0057 | COMFY-MODEL-0058 | COMFY-MODEL-0059 | COMFY-MODEL-0060 | COMFY-SEC-004,Mapped to feature IDs through direct source evidence.,d5ac304f32bf68f21d1d38228d1d306b4cbfcf96631c95a8dc88d67524849abb,19852
comfy/clip_config_bigg.json,production configuration/data,COMFY-BACKEND-SOURCE-2FC1A9EBE40F,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",c5092eb3e08a7bf9ac1163578629c03ecc6b4fc38c6c1af4f88892d8391fb7d5,524
comfy/clip_model.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",08be993d86c3b494b58305fb868638b4b525bbe40abead89e9c94da021716845,16257
comfy/clip_vision.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",8e3cc5d5d257b52d120885ba7427ff3fdf56129a485fdadac3b6215ae2c67b20,8051
comfy/clip_vision_config_g.json,production configuration/data,COMFY-BACKEND-SOURCE-8C653CE5D45E,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",cb9460241d9c7ec035600c7d494c2d3e4cebd61e4259ce741a7a585ac9777ef9,419
comfy/clip_vision_config_h.json,production configuration/data,COMFY-BACKEND-SOURCE-117E2636AE24,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",82d10790453d531b439dddf179d04bcf4413357399e36c187b1e3acf2c8cafd7,419
comfy/clip_vision_config_vitl.json,production configuration/data,COMFY-BACKEND-SOURCE-4135DF9E3886,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",faae0c4010113c22118115dcd510f4daf56ada0683262d64d3c646ea67c58e0e,424
comfy/clip_vision_config_vitl_336.json,production configuration/data,COMFY-BACKEND-SOURCE-418B94E4700D,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",dda361a64468e9926635a9f4b334f83ebdd46b7e29cf3240ed008b2d6cec68bc,423
comfy/clip_vision_config_vitl_336_llava.json,production configuration/data,COMFY-BACKEND-SOURCE-9A16DBAF5E26,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",232036bf77797614b0c7b371119b308373661dc0032014de5b8960aae0955f69,453
comfy/clip_vision_siglip2_base_naflex.json,production configuration/data,COMFY-BACKEND-SOURCE-4A522D5C0255,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",4c44e35d75cf7574453b1035c3837c7281dc2315a9183c797dc2115c0f4d4a25,336
comfy/clip_vision_siglip_384.json,production configuration/data,COMFY-BACKEND-SOURCE-9EABFF45656A,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",98c04c2bcd992a3818888270c47ea36ac9fa341737027b0222b1147a9caf30dd,314
comfy/clip_vision_siglip_512.json,production configuration/data,COMFY-BACKEND-SOURCE-639CB45998AE,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",6e43a3d166d173936c6ec76185330b5f394a94730c0ac766789225b5a406a53a,314
comfy/comfy_types/README.md,documented-only,,Documentation/license evidence; executable behavior is mapped from code where available.,9f8c2a905c032baf5f4f1ad941e3a66265650ad2dbc730069e2a697c339210d1,1350
comfy/comfy_types/__init__.py,production source,COMFY-FORMAT-SCHEMA-0111 | COMFY-FORMAT-SCHEMA-0112,Mapped to feature IDs through direct source evidence.,da3601f9bf71f36070985bd835df311a06e1c40dbcc86afd13e63cd84ed3054b,1251
comfy/comfy_types/examples/example_nodes.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",5192aa34ed909eb0d50a57c0fb47e7af011524962d09443172970fc1974d568b,781
comfy/comfy_types/examples/input_options.png,production source,COMFY-BACKEND-SOURCE-C1F7D569CF9E,"Mapped to feature IDs through direct source evidence.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",d660b8c6ccd668cd1eb099706a076021634548156793b8c1849bebc2a3b82db5,19341
comfy/comfy_types/examples/input_types.png,production source,COMFY-BACKEND-SOURCE-D267CC5C4B81,"Mapped to feature IDs through direct source evidence.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",e7e4bd9de7f81081595a7f9aff9c29d57f226cd59a6ed68a7554de8aa8cc8310,16809
comfy/comfy_types/examples/required_hint.png,production source,COMFY-BACKEND-SOURCE-9718EDC5C808,"Mapped to feature IDs through direct source evidence.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",1bb9c23f732ab419a71f6e4bdfee4aebcfc8c60ab9f443b68a0bafb93abbaf9b,19286
comfy/comfy_types/node_typing.py,production source,COMFY-FORMAT-SCHEMA-0113 | COMFY-FORMAT-SCHEMA-0114 | COMFY-FORMAT-SCHEMA-0115 | COMFY-FORMAT-SCHEMA-0116 | COMFY-FORMAT-SCHEMA-0117 | COMFY-FORMAT-SCHEMA-0118,Mapped to feature IDs through direct source evidence.,6bc7906a84333a767e137e89efea041b45966cd589f344a28c14116a2484a7f5,15221
comfy/conds.py,production source,COMFY-FORMAT-013,Mapped to feature IDs through direct source evidence.,72058e9a22c972a9c875819e59d432d30d367fd2f7092ee6c6c45e5a60c959b0,4522
comfy/context_windows.py,production source,COMFY-FORMAT-SCHEMA-0119 | COMFY-FORMAT-SCHEMA-0120 | COMFY-FORMAT-SCHEMA-0121,Mapped to feature IDs through direct source evidence.,c7ef6a53784d34ba4f7335d009e8fc54ade9fa22f5a9b33da77d42fda01062ef,54095
comfy/controlnet.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",efa2dec0eed7ed04da4b91cce0358267afeec9513af02b063a122d3ece093e57,46991
comfy/deploy_environment.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",93ed599051b046b2c8dec5f650c8a161abff041943cdea770eddf48ce66120e6,1233
comfy/diffusers_convert.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",8dc4e2b4de8dce831de48d766460e9b98c178b25b0737154f135253046a22c54,6796
comfy/diffusers_load.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",25af9c4032d11ed63fc974f83e937e562736a358b7eaf176c88edfbfea4c8a3d,1437
comfy/extra_samplers/uni_pc.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",62a3bc207d60d10fc2700459c2090961ffa9f1199f1f1213ade0e4b97be6b04c,38202
comfy/float.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",3a6e6c6fb306b5827378f8b2a551984d89b2b9719c24cff39abc423fc1f37c01,9897
comfy/gligen.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",87c4297809a1a0a7727e3623cef0930463080dfedc068eb97c5e19bc6e155d0c,10800
comfy/hooks.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",af4d31e1f70f4e66e145f92d71807649444acdc4bc92bc10e58ba7626a2c38a2,32753
comfy/image_encoders/dino2.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",1dec8c1d6104c268e593cea20302d925f637266edce2a6e4dfa142af8a00d579,23172
comfy/image_encoders/dino2_giant.json,production configuration/data,COMFY-BACKEND-SOURCE-D24B79FC77A4,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",09ea2ed26332971ec1854a0f75cd26c1864f6f36bfc0251c2de7923cde896a6f,512
comfy/image_encoders/dino2_large.json,production configuration/data,COMFY-BACKEND-SOURCE-60D7F5996149,"Runtime configuration, packaged data, schema, workflow, shader, or launcher input.; Mapped by a stable source-coverage contract so production data, templates, layout markers, and support files are not left unexplained.",edec09034d9e3e24b4267064002fe262eb0e1b2b18a28150db639a5807567772,538
comfy/image_encoders/dino3.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",8140f477c73fbdc8c94c005340809aa756d0c518964ff9404f9ba461f7a29df7,12324
comfy/k_diffusion/deis.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",8d4e5057a062b77ef2e33af8208a2d6a3c3fbb431315a4c37689a307d66bc807,5799
comfy/k_diffusion/sa_solver.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",84f54b743f6491ea8e0a8ff21db88579016e374c9b7a05b3d84c3ac4454af461,5622
comfy/k_diffusion/sampling.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",cc5f944efd85c566484c3999beb74e8c19c894f2a50ca574d090c3a46ac6bd06,89348
comfy/k_diffusion/utils.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",fc30630d8a0e4520b2e864c8f84deea3231c9b04d3f1404fec93fc425f629272,12718
comfy/latent_formats.py,production source,COMFY-FORMAT-010 | COMFY-MODEL-0023 | COMFY-MODEL-0024 | COMFY-MODEL-0025 | COMFY-MODEL-0026 | COMFY-MODEL-0027 | COMFY-MODEL-0028 | COMFY-MODEL-0029 | COMFY-MODEL-0030 | COMFY-MODEL-0031 | COMFY-MODEL-0032 | COMFY-MODEL-0033 | COMFY-MODEL-0034 | COMFY-MODEL-0035 | COMFY-MODEL-0036 | COMFY-MODEL-0037 | COMFY-MODEL-0038 | COMFY-MODEL-0039 | COMFY-MODEL-0040 | COMFY-MODEL-0041 | COMFY-MODEL-0042 | COMFY-MODEL-0043 | COMFY-MODEL-0044 | COMFY-MODEL-0045 | COMFY-MODEL-0046 | COMFY-MODEL-0047 | COMFY-MODEL-0048 | COMFY-MODEL-0049 | COMFY-MODEL-0050 | COMFY-MODEL-0051 | COMFY-MODEL-0052 | COMFY-MODEL-0053 | COMFY-MODEL-0054 | COMFY-MODEL-0055,Mapped to feature IDs through direct source evidence.,ab6278dbbd3a999d051a21b59c138fe2c42b303792d47d744e7f63da18544aac,32402
comfy/ldm/ace/ace_step15.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",1ab2798eab1e28510afb9aeb7cf381d22bfb8e8f7e1a9d365020f751c19d277e,47174
comfy/ldm/ace/attention.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",7d50970bd668e25b8d09f9fb8e70d0b0b2b852d3ad236af89832efd9ced25d8f,30473
comfy/ldm/ace/lyric_encoder.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",f6506034c513af1fc0790b62dce1769583d464a4be8f0ef8eabfbd1e0e86a103,43155
comfy/ldm/ace/model.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",4a4487c566fa5118d16ee8d91bd0ffff523f89513fe2ff2968c5dd18b55a3708,17216
comfy/ldm/ace/vae/autoencoder_dc.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",6a3f8fde53ff086b38fcf39ed2cc6cd6b5ccac04d253793a7df1d0110e69fb47,22909
comfy/ldm/ace/vae/music_dcae_pipeline.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",21c2740c2c06544a7cb91ce526e248a2b4d9a85068612dee80a12f79b66ea608,3622
comfy/ldm/ace/vae/music_log_mel.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",81f34c4e5b69ce0f5c2cc338840b1a0bc45c76505c0c84a332c9691778565fe1,3090
comfy/ldm/ace/vae/music_vocoder.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",8e36c57b90456110756264cd9a81898dbec98992f4c5a3e6487682f234626f37,18149
comfy/ldm/anima/model.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",af8cf8bca4709b69f82e59fb24b3a893065c677951fe568f0fbf3306c6053a7f,9793
comfy/ldm/audio/autoencoder.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",4e89cd715a5fba03404ef0417acf27607b541cd0f4c63cc3a7988e2570d9abe8,9969
comfy/ldm/audio/dit.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",46a6eb57a69f9a488164346063bc0c76568b26fe0a97a8a4bb6900d3ae9f751c,39484
comfy/ldm/audio/embedders.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",91c50b361f0e7dbefc6ffd63896e3005399301db6f8f5ad41e7d5e82734061bd,4519
comfy/ldm/audio/vae_sa3.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",1dd0c011f42b889398c2ef35d2c96d8b0e927db6328cecfee8ea3dc8ec75eb75,21879
comfy/ldm/aura/mmdit.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",0104396eda01a9f78e8aa5b9d15470fc551aa8b0e05137d264f3515fd1739db1,20461
comfy/ldm/boogu/model.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",a9293d6e4fb635ff1cc43477dcf34c633d9a2f4d3205946ded88c869d53356bb,17086
comfy/ldm/cascade/common.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",a89d6aff5ae6fc5362bb2c312a41d673c931ee992a874b3d7a76b3d496038d49,6786
comfy/ldm/cascade/controlnet.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",d3e73da50ea4abee4d25aec6b015b3390235fad507c336db336e16ce041047b6,4304
comfy/ldm/cascade/stage_a.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",8c1399846647a3376738daa90578ad8f6af224640e74dfdd23250c36676dc546,9705
comfy/ldm/cascade/stage_b.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",b37db6fb8022a1af93b919afbf3728189ab00c519ed67771ed07ee06b89ce292,14263
comfy/ldm/cascade/stage_c.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",be52f2650be0643c8358cf29c4d20ba8432c84147bc3d5d46526007f1de11e68,15204
comfy/ldm/cascade/stage_c_coder.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",158834cc63866e3d39364b62c92c12897f1f1692df61b07e9cf44fd14a210cb8,3501
comfy/ldm/chroma/layers.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",1d08fdde7b1a9ea98b6ce9a79bcd4394e5df9a0bb3872a458f79cb11bcfec25f,2271
comfy/ldm/chroma/model.py,production source,COMFY-FORMAT-SCHEMA-0122,Mapped to feature IDs through direct source evidence.,e8bdf9b0f080c71a5d215a11d5a1344af8ef220b6251466c124e261ccddbfb0e,13282
comfy/ldm/chroma_radiance/layers.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",5fb5db77eb257e40ba4f1a02674bcee96a864dd3779abdf061c66b00f4ef7684,8597
comfy/ldm/chroma_radiance/model.py,production source,COMFY-FORMAT-SCHEMA-0123,Mapped to feature IDs through direct source evidence.,c8a356f24b99e4351917fba91d062b819330c89edfa999cf2e7d530b7e473251,13191
comfy/ldm/cogvideo/__init__.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
comfy/ldm/cogvideo/model.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",388cbf61894498232695f3eaf5faba18a02d118b72091ada98d262516d4be7b0,26761
comfy/ldm/cogvideo/vae.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",b0e89fdabf91ea0a6deeb27fd32bf3e9a3f2789ce0ef5b9d7e26bb8ddc53c7f7,24518
comfy/ldm/colormap.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",502137c8cc6280c6641fac7199f4c6a25e16162bb2038452a2b470e3f7b60394,848
comfy/ldm/common_dit.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",5e2459be4a47073a17e6b806f2b93962b4df1cdcaa2ac1890c9573bf942edf82,474
comfy/ldm/cosmos/blocks.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",085f29f34564c6f6d7063e131ac71adf9a826dbad5f27ca71d4430d9de8db46b,31086
comfy/ldm/cosmos/cosmos_tokenizer/layers3d.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",c4829d538352aa750518f8c1a08e636925cf15067f02aa28eae5aa87d5c26805,33866
comfy/ldm/cosmos/cosmos_tokenizer/patching.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",fc616c155fcf610a8436ca567f971d1bbe57e84a6eba7dfc5146a8b5c624802d,13796
comfy/ldm/cosmos/cosmos_tokenizer/utils.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",1ad10120d40c9bf16a0377c14ae69827fc803f449f67add26fa799adcaa723e4,3168
comfy/ldm/cosmos/model.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",70e1cf6ddc1e47a370cd86dcdd6e9e4f5ad078cbe352cad4457ba5407bdc66c2,24058
comfy/ldm/cosmos/position_embedding.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",ab27e03b9af1ecafba7062ef9e63d6092f71fa12c872e43ad8107df7b27b7fa0,8929
comfy/ldm/cosmos/predict2.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",9926cfb198113ef33a3c3d256e7687d80a7e7993f8638ec1471aae801dc3f45b,39457
comfy/ldm/cosmos/vae.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",3a61205726e35fb1d7235d75a470ae118f32e564d49f1c38b7575884f74f6734,4985
comfy/ldm/depth_anything_3/camera.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",b9c1bc79862c8f2b59a6058da1bf47c1aaef84ca75ec5131805fbdf2f81dca9a,7458
comfy/ldm/depth_anything_3/dpt.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",756fa18408e161cb2ddf8adde82902d9fe3aa555be8252b60d045cbc76513ee5,22891
comfy/ldm/depth_anything_3/model.py,infrastructure-only,,"Implementation support module under comfy; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",6f05ba0c22a34304f6bd6cde7e6dd26ceef474a99ad51d6632940f8d2decf6b0,9254
