source_record_id,path,disposition,reason,mapped_record_ids,mapped_feature_ids,source_evidence_level
COMFY-EMBEDSRC-651F49135F84,comfyui_embedded_docs/docs/ChromaRadianceOptions/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-8D3FA01E56CD,COMFY-NODE-0055,documented-only
COMFY-EMBEDSRC-7C436AC7BCCF,comfyui_embedded_docs/docs/ChromaRadianceOptions/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-8D3FA01E56CD,COMFY-NODE-0055,documented-only
COMFY-EMBEDSRC-220C1D1D60A0,comfyui_embedded_docs/docs/ChromaRadianceOptions/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-8D3FA01E56CD,COMFY-NODE-0055,documented-only
COMFY-EMBEDSRC-FF634B19C9DF,comfyui_embedded_docs/docs/ChromaRadianceOptions/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-8D3FA01E56CD,COMFY-NODE-0055,documented-only
COMFY-EMBEDSRC-782E4431B67D,comfyui_embedded_docs/docs/ChromaRadianceOptions/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-8D3FA01E56CD,COMFY-NODE-0055,documented-only
COMFY-EMBEDSRC-3C61B766908A,comfyui_embedded_docs/docs/ChromaRadianceOptions/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-8D3FA01E56CD,COMFY-NODE-0055,documented-only
COMFY-EMBEDSRC-D4A47D2E6FBC,comfyui_embedded_docs/docs/ClaudeNode/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-97FFF6528E22,comfyui_embedded_docs/docs/ClaudeNode/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-745153544E8F,comfyui_embedded_docs/docs/ClaudeNode/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-F514EA518DD8,comfyui_embedded_docs/docs/ClaudeNode/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-875E971E7023,comfyui_embedded_docs/docs/ClaudeNode/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-228DADE94F42,comfyui_embedded_docs/docs/ClaudeNode/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-3464E80920BD,comfyui_embedded_docs/docs/ClaudeNode/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-6BA60C462794,comfyui_embedded_docs/docs/ClaudeNode/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-1A098995FE31,comfyui_embedded_docs/docs/ClaudeNode/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-21C8F476CF68,comfyui_embedded_docs/docs/ClaudeNode/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-4B132A9F15FE,comfyui_embedded_docs/docs/ClaudeNode/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-413642E779A4,comfyui_embedded_docs/docs/ClaudeNode/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F7D2D4D55E49,COMFY-NODE-0056,documented-only
COMFY-EMBEDSRC-F2CBC0210F89,comfyui_embedded_docs/docs/ClipLoader/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-B746421B28CC,comfyui_embedded_docs/docs/ClipLoader/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-DC2C3D3212F7,comfyui_embedded_docs/docs/ClipLoader/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-B3B114775DA3,comfyui_embedded_docs/docs/ClipLoader/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-B9359B7B762A,comfyui_embedded_docs/docs/ClipLoader/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-F8E17E2233F3,comfyui_embedded_docs/docs/ClipLoader/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-C1D977C2740D,comfyui_embedded_docs/docs/ClipLoader/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-A841AFD9A3B4,comfyui_embedded_docs/docs/ClipLoader/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-43FFB6474434,comfyui_embedded_docs/docs/ClipLoader/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-B29CD6F21D7F,comfyui_embedded_docs/docs/ClipLoader/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-90B2269DD396,comfyui_embedded_docs/docs/ClipLoader/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-A14AD24664D5,comfyui_embedded_docs/docs/ClipLoader/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-625CD93C43CD,COMFY-NODE-0058,documented-only
COMFY-EMBEDSRC-1183E263E5E7,comfyui_embedded_docs/docs/ClipMergeSimple/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-F80FD8E5702A,comfyui_embedded_docs/docs/ClipMergeSimple/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-7B7EE509C96D,comfyui_embedded_docs/docs/ClipMergeSimple/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-5CF83E9B67DD,comfyui_embedded_docs/docs/ClipMergeSimple/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-9831D08A9151,comfyui_embedded_docs/docs/ClipMergeSimple/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-11FA01E60551,comfyui_embedded_docs/docs/ClipMergeSimple/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-062CA6761754,comfyui_embedded_docs/docs/ClipMergeSimple/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-000837A9989C,comfyui_embedded_docs/docs/ClipMergeSimple/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-EC239B4881A3,comfyui_embedded_docs/docs/ClipMergeSimple/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-540AB459BDEB,comfyui_embedded_docs/docs/ClipMergeSimple/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-2E724A09DC9B,comfyui_embedded_docs/docs/ClipMergeSimple/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-37320B97D3BF,comfyui_embedded_docs/docs/ClipMergeSimple/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-B7B680D9BE43,COMFY-NODE-0060,documented-only
COMFY-EMBEDSRC-20F41E2A0D23,comfyui_embedded_docs/docs/ClipSave/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-78136E22A4EA,comfyui_embedded_docs/docs/ClipSave/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-6C7A88DE31C2,comfyui_embedded_docs/docs/ClipSave/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-77E0FC479EF0,comfyui_embedded_docs/docs/ClipSave/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-FDA10909F944,comfyui_embedded_docs/docs/ClipSave/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-72D5B0FC1F24,comfyui_embedded_docs/docs/ClipSave/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-BDFB3A18558C,comfyui_embedded_docs/docs/ClipSave/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-1D8703AD324C,comfyui_embedded_docs/docs/ClipSave/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-E8BDC567CD4D,comfyui_embedded_docs/docs/ClipSave/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-15D350B05AB8,comfyui_embedded_docs/docs/ClipSave/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-FB8C04A95D65,comfyui_embedded_docs/docs/ClipSave/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-6A743E799795,comfyui_embedded_docs/docs/ClipSave/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-7F4F194DFE5F,COMFY-NODE-0062,documented-only
COMFY-EMBEDSRC-7EF51F6F2058,comfyui_embedded_docs/docs/ClipSetLastLayer/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-76B40FE54352,comfyui_embedded_docs/docs/ClipSetLastLayer/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-982A61291CE6,comfyui_embedded_docs/docs/ClipSetLastLayer/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-DDD6176B4303,comfyui_embedded_docs/docs/ClipSetLastLayer/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-13C99EDAD2BD,comfyui_embedded_docs/docs/ClipSetLastLayer/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-0637C13F09BB,comfyui_embedded_docs/docs/ClipSetLastLayer/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-2403A2A748D1,comfyui_embedded_docs/docs/ClipSetLastLayer/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-160E92D34F69,comfyui_embedded_docs/docs/ClipSetLastLayer/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-A0063F9176FD,comfyui_embedded_docs/docs/ClipSetLastLayer/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-7791EFCD089A,comfyui_embedded_docs/docs/ClipSetLastLayer/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-6AAE7C17732A,comfyui_embedded_docs/docs/ClipSetLastLayer/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-3D5C3ACA0738,comfyui_embedded_docs/docs/ClipSetLastLayer/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5713EB7F751A,COMFY-NODE-0063,documented-only
COMFY-EMBEDSRC-41937967D365,comfyui_embedded_docs/docs/ClipTextEncode/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-4C9514A9D3E1,comfyui_embedded_docs/docs/ClipTextEncode/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-84A0D7894CF7,comfyui_embedded_docs/docs/ClipTextEncode/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-8315E7CEFBE3,comfyui_embedded_docs/docs/ClipTextEncode/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-FDF654ECC123,comfyui_embedded_docs/docs/ClipTextEncode/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-C8CBFF781896,comfyui_embedded_docs/docs/ClipTextEncode/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-38F9839E1D8C,comfyui_embedded_docs/docs/ClipTextEncode/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-C3AD1E64F9EE,comfyui_embedded_docs/docs/ClipTextEncode/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-9D3071668763,comfyui_embedded_docs/docs/ClipTextEncode/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-35B95CCF5831,comfyui_embedded_docs/docs/ClipTextEncode/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-70BEC667AF44,comfyui_embedded_docs/docs/ClipTextEncode/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-A3714EB90CBC,comfyui_embedded_docs/docs/ClipTextEncode/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-060CC89F3794,COMFY-NODE-0064,documented-only
COMFY-EMBEDSRC-69EA78DE5177,comfyui_embedded_docs/docs/ClipTextEncodeFlux/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-570DFDF90201,comfyui_embedded_docs/docs/ClipTextEncodeFlux/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-90B54486EA13,comfyui_embedded_docs/docs/ClipTextEncodeFlux/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-B75FD48E2B4E,comfyui_embedded_docs/docs/ClipTextEncodeFlux/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-F1444698865B,comfyui_embedded_docs/docs/ClipTextEncodeFlux/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-C16B95DCF7F5,comfyui_embedded_docs/docs/ClipTextEncodeFlux/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-FCD72E25FF16,comfyui_embedded_docs/docs/ClipTextEncodeFlux/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-3366C72017AF,comfyui_embedded_docs/docs/ClipTextEncodeFlux/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-1E42AD33AA16,comfyui_embedded_docs/docs/ClipTextEncodeFlux/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-535D0A56C2DC,comfyui_embedded_docs/docs/ClipTextEncodeFlux/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-E322FC5D534C,comfyui_embedded_docs/docs/ClipTextEncodeFlux/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-FC0A15568ABC,comfyui_embedded_docs/docs/ClipTextEncodeFlux/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA2AB0DB30EA,COMFY-NODE-0066,documented-only
COMFY-EMBEDSRC-A76F7240E268,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-49CF4CE68AD9,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-05D4B6890613,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-B7CF21F3DC38,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-08A5A7B01CB3,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-E4C9D08F09D5,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-71182A7FC16B,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-713D6D690AF5,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-694CFD5D4D83,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-FEE0BFEF3FCA,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-2EE3D2334515,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-18A303DE4155,comfyui_embedded_docs/docs/ClipTextEncodeHunyuanDit/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-19306AC617CB,COMFY-NODE-0068,documented-only
COMFY-EMBEDSRC-65498743D055,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-3A72AD43FE25,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-33584753EEA0,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-5836294500A4,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-FCE58971B8D5,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-074A204B6FDE,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-1CE8AEF3A5FF,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-139611E5EF32,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-F831D18CB632,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-E2F6CFBCB0F9,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-5ACF929DAE52,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-30ACE7F7940F,comfyui_embedded_docs/docs/ClipTextEncodeSdxl/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C65359196EAA,COMFY-NODE-0073,documented-only
COMFY-EMBEDSRC-681E0AAA00D9,comfyui_embedded_docs/docs/ClipTextEncodeSdxlRefiner/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-5C7AC791F2CD,COMFY-NODE-0074,documented-only
